33.8374824524,-117.8011016846
33.83644104,-117.8023376465
33.835357666,-117.8034973145
33.8343315125,-117.8047332764
33.8333702087,-117.8060760498
33.8328132629,-117.8076934814
33.8327064514,-117.809463501
33.8335456848,-117.8110427856
33.8344612122,-117.8123626709
33.8332595825,-117.8133850098
33.8319320679,-117.8142700195
33.8306388855,-117.8148498535
33.8291969299,-117.8152542114
33.8280982971,-117.8162536621
33.8274078369,-117.8177108765
33.8269386292,-117.8193435669
33.8264045715,-117.8210372925
33.8256988525,-117.8219528198
33.8245735168,-117.8229064941
33.8234291077,-117.8241043091
33.8231010437,-117.8257217407
33.8242149353,-117.8267364502
33.8254890442,-117.8274612427
