34.1530189514,-118.461479187
34.1530799866,-118.4615020752
34.1530799866,-118.4615631104
34.1531105042,-118.4615020752
34.1531257629,-118.4616241455
34.153137207,-118.4617004395
34.1531562805,-118.4618148804
34.153175354,-118.4619064331
34.1531944275,-118.4620132446
34.1532287598,-118.4621429443
34.1532592773,-118.462272644
34.1532821655,-118.4624099731
34.1533088684,-118.4625549316
34.1533279419,-118.4626922607
34.1533470154,-118.4628372192
34.1533699036,-118.4629745483
34.1533851624,-118.4631195068
34.1534080505,-118.4632415771
34.1534233093,-118.4633712769
34.1534461975,-118.4635009766
34.1534690857,-118.4636306763
34.1534957886,-118.4637527466
34.1535186768,-118.4638748169
34.1535453796,-118.4640045166
34.1535644531,-118.4641494751
34.153591156,-118.4642791748
34.1536178589,-118.4644317627
34.1536369324,-118.4645843506
34.153678894,-118.4647293091
34.1537055969,-118.4648513794
34.153717041,-118.4649963379
34.153717041,-118.46509552
34.153717041,-118.4651947021
34.1537132263,-118.4652862549
34.1537246704,-118.4653930664
34.1537284851,-118.4654846191
34.1537666321,-118.4655914307
34.1537971497,-118.4656524658
34.1538200378,-118.4657058716
34.1538391113,-118.4657897949
34.1538352966,-118.4658508301
34.1538772583,-118.4658737183
34.1538734436,-118.4659347534
34.1538848877,-118.466178894
34.15391922,-118.4663619995
34.1539459229,-118.466506958
34.1539382935,-118.4666519165
34.1539955139,-118.4668121338
34.1539955139,-118.4669494629
34.1540222168,-118.4671173096
34.1540565491,-118.4672470093
34.1541023254,-118.4674072266
34.1541213989,-118.4675369263
34.1541442871,-118.467666626
34.1543312073,-118.4684143066
34.1543540955,-118.4684753418
34.1543197632,-118.4685134888
34.1543159485,-118.4685745239
34.1543121338,-118.4685897827
34.1543273926,-118.4686431885
34.1543540955,-118.4687042236
34.1543884277,-118.4687576294
34.1544532776,-118.4688262939
34.1545753479,-118.4689331055
34.1546363831,-118.468963623
34.1547203064,-118.4689941406
34.1548194885,-118.4690170288
34.1549453735,-118.4690475464
34.1550712585,-118.4690628052
34.1551780701,-118.4691085815
34.1552772522,-118.4691390991
34.1553878784,-118.4691543579
34.1554832458,-118.4691238403
34.1555480957,-118.469078064
34.1555747986,-118.4689941406
34.1555938721,-118.4689178467
34.1555557251,-118.4688034058
34.1555023193,-118.468711853
34.1554222107,-118.4686355591
34.1553192139,-118.4685745239
34.1551971436,-118.46849823
34.1550331116,-118.4684448242
34.154876709,-118.4683990479
34.15467453,-118.4683761597
34.1544761658,-118.4683609009
34.1543083191,-118.4683303833
34.1540908813,-118.4683074951
34.1538887024,-118.4682693481
34.153678894,-118.46824646
34.1534729004,-118.4682388306
34.1532249451,-118.4682159424
34.1530075073,-118.4682235718
34.1527633667,-118.4682312012
34.1525230408,-118.4682235718
34.1522903442,-118.4682388306
34.1520843506,-118.4682693481
34.1518592834,-118.4683151245
34.1516265869,-118.4683456421
34.1513748169,-118.4683914185
34.1511230469,-118.4684448242
34.1508636475,-118.4685058594
34.1506004333,-118.4685745239
34.1503639221,-118.4686584473
34.150100708,-118.4687194824
34.1498451233,-118.4688339233
34.1495933533,-118.4689331055
34.149356842,-118.4690704346
34.1491203308,-118.4691772461
34.1488571167,-118.4693145752
34.1486434937,-118.4694442749
34.148399353,-118.4695739746
34.1481513977,-118.4697189331
34.1479110718,-118.4698486328
34.1476860046,-118.4699935913
34.1474380493,-118.4701309204
34.1471748352,-118.4702529907
34.1469230652,-118.4703979492
34.146686554,-118.4705352783
34.1464500427,-118.4706726074
34.1462135315,-118.4708023071
34.1459579468,-118.4709320068
34.1456794739,-118.471031189
34.1454315186,-118.4711532593
34.1451568604,-118.4712600708
34.1448898315,-118.4713516235
34.1446609497,-118.4714050293
34.1444129944,-118.4714660645
34.1441459656,-118.4715194702
34.1438751221,-118.471572876
34.1436004639,-118.4716262817
34.1432952881,-118.4716339111
34.1430206299,-118.4716644287
34.1427650452,-118.4717102051
34.1425209045,-118.4717407227
34.1422767639,-118.4717330933
34.1420288086,-118.4716949463
34.1417884827,-118.4716873169
34.1415481567,-118.4716644287
34.1413040161,-118.4716339111
34.1410560608,-118.4715652466
34.1408042908,-118.4715194702
34.1405563354,-118.4714889526
34.1403045654,-118.4714660645
34.1400489807,-118.4714508057
34.1398010254,-118.4714431763
34.1395645142,-118.4714355469
34.1393241882,-118.4714279175
34.1390533447,-118.4714202881
34.1387939453,-118.4714279175
34.1385231018,-118.4714279175
34.1382675171,-118.4714355469
34.1380157471,-118.4714584351
34.1377563477,-118.4714813232
34.1374969482,-118.4715270996
34.1372413635,-118.471572876
34.1369819641,-118.4716186523
34.1367416382,-118.4716720581
34.1365013123,-118.4717330933
34.1362800598,-118.4718322754
34.1360473633,-118.4719238281
34.1357955933,-118.4720153809
34.1355857849,-118.4721069336
34.1353569031,-118.4722137451
34.1351242065,-118.4722976685
34.1348838806,-118.4723739624
34.1346626282,-118.4724578857
34.1344223022,-118.4725418091
34.1341896057,-118.4726333618
34.1339645386,-118.4727172852
34.1337242126,-118.4728164673
34.1334953308,-118.4728927612
34.1332702637,-118.4729614258
34.133014679,-118.4730300903
34.1327629089,-118.4730987549
34.1325340271,-118.4731903076
34.1322898865,-118.4732437134
34.1320533752,-118.4733428955
34.1318321228,-118.4734573364
34.131603241,-118.4735336304
34.1313858032,-118.4736175537
34.1311607361,-118.4736862183
34.1309432983,-118.473777771
34.1307144165,-118.4738693237
34.1304664612,-118.4739456177
34.1302337646,-118.4740371704
34.129989624,-118.4741134644
34.1297721863,-118.4741897583
34.1295127869,-118.4742584229
34.1292648315,-118.4743041992
34.129032135,-118.4743728638
34.1287841797,-118.4744491577
34.1285552979,-118.4745635986
34.1283149719,-118.4746551514
34.128074646,-118.4747467041
34.1278343201,-118.4748382568
34.1276054382,-118.474937439
34.1273994446,-118.4750823975
34.1271934509,-118.475189209
34.1269836426,-118.4753112793
34.1267929077,-118.4754562378
34.1265869141,-118.4756088257
34.1264076233,-118.4757537842
34.126209259,-118.4759292603
34.1260032654,-118.4760971069
34.1257858276,-118.4762954712
34.1255836487,-118.4764328003
34.1253814697,-118.476600647
34.1251678467,-118.4767532349
34.1249580383,-118.4769287109
34.1247291565,-118.477104187
34.1245079041,-118.4772796631
34.1243057251,-118.4774551392
34.1240921021,-118.4776306152
34.1238746643,-118.4777908325
34.1236763,-118.4779663086
34.1234893799,-118.4781341553
34.1232795715,-118.4782943726
34.1230735779,-118.4784393311
34.1228790283,-118.4786148071
34.12266922,-118.4787826538
34.1224479675,-118.4789428711
34.1222496033,-118.4791259766
34.1220283508,-118.4792785645
34.1218223572,-118.479423523
34.1216316223,-118.4795837402
34.1214332581,-118.4797439575
34.1212310791,-118.4799118042
34.1209907532,-118.4800643921
34.1207809448,-118.4802246094
34.120552063,-118.4804077148
34.1203384399,-118.4805831909
34.1201019287,-118.4807815552
34.1198768616,-118.48097229
34.119644165,-118.4811401367
34.1194152832,-118.4813079834
34.1191749573,-118.4814605713
34.1189460754,-118.4816131592
34.1186981201,-118.4817123413
34.1184501648,-118.4817810059
34.1182289124,-118.4818267822
34.1180152893,-118.4818572998
34.1177940369,-118.4818878174
34.1175765991,-118.481918335
34.1173439026,-118.4819564819
34.1171417236,-118.4819564819
34.1169166565,-118.4819488525
34.1167106628,-118.4819412231
34.1164779663,-118.4819793701
34.1162605286,-118.4819946289
34.1160430908,-118.4820098877
34.1158256531,-118.4820327759
34.1155967712,-118.4820404053
34.1153755188,-118.4820632935
34.1151580811,-118.4820861816
34.1149215698,-118.4821014404
34.1146774292,-118.4821014404
34.1144447327,-118.4821090698
34.114200592,-118.4821243286
34.1139755249,-118.4821395874
34.1137237549,-118.4821395874
34.113494873,-118.4821548462
34.1132888794,-118.4821777344
34.113067627,-118.4822006226
34.1128349304,-118.482208252
34.112613678,-118.4822158813
34.1124000549,-118.4822158813
34.1121826172,-118.4822235107
34.1119613647,-118.4822006226
34.1117286682,-118.4821777344
34.1115036011,-118.482131958
34.1112823486,-118.4820556641
34.1110534668,-118.4819946289
34.1108322144,-118.481918335
34.1106109619,-118.4818191528
34.1104049683,-118.4817276001
34.1101646423,-118.4816055298
34.1099510193,-118.4814834595
34.1097412109,-118.4813537598
34.1095237732,-118.4812164307
34.1093177795,-118.481048584
34.1091079712,-118.4809036255
34.1088943481,-118.4807357788
34.1087036133,-118.4805679321
34.1084938049,-118.4804077148
34.1082763672,-118.4802398682
34.1080513,-118.4800796509
34.1078338623,-118.4799118042
34.1076164246,-118.4797363281
34.1074066162,-118.4795761108
34.107208252,-118.4794387817
34.107006073,-118.4792861938
34.10679245,-118.4791259766
34.1065788269,-118.4789810181
34.1063690186,-118.4788208008
34.1061630249,-118.4786605835
34.1059341431,-118.4785003662
34.10572052,-118.4783325195
34.1054992676,-118.4781723022
34.1052742004,-118.4780273438
34.105052948,-118.4778823853
34.1048240662,-118.4777603149
34.1045875549,-118.4776611328
34.1043586731,-118.4775772095
34.1041069031,-118.4775238037
34.1038513184,-118.4774780273
34.1035995483,-118.477432251
34.1033439636,-118.4774169922
34.1027908325,-118.4773864746
34.1025428772,-118.4774246216
34.1022834778,-118.4774780273
